property_id,id,full_address,street_address,unit,city,state,zip_code,county,latitude,longitude,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,building_age,last_sale_price,last_sale_date,days_since_sale,price_per_sqft,assessed_value,tax_year,annual_tax,owner_name,owner_occupied,assessor_id,building_age_grp
P-101277,11277,"5724 Elm St, Apt 8A, Reno, NV 37300",5724 Elm St,Apt 8A,Reno,NV,37300,Washoe,43.041202,-88.983804,Condo,7,3.0,6197,10388,1990,34,431477.55,14/09/2024,577,69.63,368555.34,2024,3959.88,James Martin,True,NV-WA-41614,Mid-age
P-101278,11278,"6017 Jackson Dr, Apt 27C, Raleigh, NC 59541",6017 Jackson Dr,Apt 27C,Raleigh,NC,59541,Wake,40.377199,-96.469184,Townhouse,6,4.5,2995,12501,1945,79,236077.18,29/03/2025,381,78.82,196967.93,2024,3423.31,Ashley King,True,NC-WA-87286,Old
P-101285,11285,"1337 Park Way, Apt 11D, Los Angeles, CA 37228",1337 Park Way,Apt 11D,Los Angeles,CA,37228,Los Angeles,27.784689,-130.312986,Condo,5,1.5,2176,5908,2002,22,981643.41,31/03/2024,744,451.12,937574.44,2022,16463.14,William Thomas,False,CA-LO-43313,Mid-age
P-101286,11286,"5560 Lake Dr, Apt 24E, Everett, WA 38387",5560 Lake Dr,Apt 24E,Everett,WA,38387,Snohomish,29.063401,-113.448035,Condo,7,3.0,5592,12845,1974,50,2868806.4,04/05/2024,710,513.02,2522004.04,2024,33191.04,Richard Moore,True,WA-SN-17144,Old
P-101287,11287,"4155 Summit Rd, Apt 13D, Knoxville, TN 69482",4155 Summit Rd,Apt 13D,Knoxville,TN,69482,Knox,37.871421,-115.800851,Condo,3,5.0,5818,16059,1966,58,258330.61,28/12/2020,1933,44.4,271018.07,2023,3484.53,Stephanie Garcia,True,TN-KN-33273,Old
P-101292,11292,"9051 Elm St, Apt 16B, Wichita, KS 64431",9051 Elm St,Apt 16B,Wichita,KS,64431,Sedgwick,23.54881,-82.141361,Condo,1,1.5,3824,12266,2003,21,273452.68,07/02/2021,1892,71.51,226012.84,2022,1870.81,Jessica Walker,True,KS-SE-17724,Mid-age
P-101293,11293,"1663 Jackson Dr, Apt 25C, Austin, TX 80294",1663 Jackson Dr,Apt 25C,Austin,TX,80294,Travis,37.258932,-86.136913,Condo,6,1.0,5154,7446,1969,55,690894.08,06/11/2019,2351,134.05,595828.39,2022,11916.57,Charles Sanchez,False,TX-TR-87614,Old
P-101294,11294,"6602 Washington Ave, Apt 28E, Portland, OR 52377",6602 Washington Ave,Apt 28E,Portland,OR,52377,Multnomah,38.024773,-84.06541,Townhouse,7,2.0,3783,15293,1957,67,713367.21,26/09/2021,1661,188.57,614590.42,2022,9325.9,Ashley Rodriguez,False,OR-MU-86687,Old
P-101301,11301,"2000 Jefferson St, Apt 5E, Arlington, VA 27725",2000 Jefferson St,Apt 5E,Arlington,VA,27725,Arlington,41.741309,-148.494788,Condo,7,1.0,1708,6679,1979,45,1102808.29,27/03/2026,18,645.67,935701.5,2024,13724.63,Carol Garcia,True,VA-AR-25627,Mid-age
P-101307,11307,"6722 Lake Dr, Apt 17D, Detroit, MI 95643",6722 Lake Dr,Apt 17D,Detroit,MI,95643,Wayne,30.58307,-125.074625,Condo,4,1.0,4502,4871,2004,20,153410.07,26/12/2022,1205,34.08,162262.82,2024,3091.39,Linda Anderson,True,MI-WA-59554,Mid-age
P-101310,11310,"5964 Clearwater Ct, Apt 7C, Lawrenceville, GA 14187",5964 Clearwater Ct,Apt 7C,Lawrenceville,GA,14187,Gwinnett,21.034154,-148.972559,Condo,3,4.5,5558,7455,1949,75,410960.06,07/07/2017,3203,73.94,341316.28,2022,6564.25,Matthew Nelson,True,GA-GW-51211,Old
P-101312,11312,"578 Lake Dr, Apt 9C, Scottsdale, AZ 80837",578 Lake Dr,Apt 9C,Scottsdale,AZ,80837,Maricopa,21.455631,-150.667451,Condo,1,3.0,6435,11832,1951,73,355000.18,29/05/2019,2512,55.17,319455.75,2022,5571.22,Paul Carter,False,AZ-MA-95955,Old
P-101315,11315,"9152 Ridgewood Rd, Apt 21A, Reno, NV 55151",9152 Ridgewood Rd,Apt 21A,Reno,NV,55151,Washoe,45.246614,-88.770438,Townhouse,5,3.0,6316,6657,1989,35,712457.18,10/03/2024,765,112.8,693059.66,2024,5549.99,Mark Hill,False,NV-WA-84244,Mid-age
P-101317,11317,"6889 Pine Rd, Apt 20D, Portland, OR 39185",6889 Pine Rd,Apt 20D,Portland,OR,39185,Multnomah,32.08375,-108.267927,Condo,5,5.0,1079,3372,1965,59,563942.39,20/01/2026,84,522.65,537780.24,2022,7392.83,Betty Flores,False,OR-MU-93905,Old
P-101319,11319,"1410 Lakeshore Dr, Apt 26D, Tacoma, WA 26517",1410 Lakeshore Dr,Apt 26D,Tacoma,WA,26517,Pierce,29.157077,-94.347273,Townhouse,2,4.0,5518,7287,1961,63,2080460.42,30/09/2022,1292,377.03,1950558.07,2024,37329.78,Anthony Lopez,False,WA-PI-83806,Old
P-101320,11320,"2756 Jackson Dr, Apt 17D, Houston, TX 31566",2756 Jackson Dr,Apt 17D,Houston,TX,31566,Harris,30.776449,-151.655232,Condo,2,2.0,5683,11219,2006,18,587831.34,05/04/2022,1470,103.44,502234.25,2022,10044.68,Daniel Green,True,TX-HA-28258,New
P-101324,11324,"1488 Cedar Ln, Apt 24C, Fairfax, VA 10270",1488 Cedar Ln,Apt 24C,Fairfax,VA,10270,Fairfax,22.540573,-155.113937,Townhouse,6,3.5,4124,5753,1968,56,475469.87,04/11/2016,3448,115.29,428946.86,2024,7127.08,Karen Hall,True,VA-FA-77387,Old
P-101326,11326,"8856 Elm St, Apt 22D, St. Louis, MO 47337",8856 Elm St,Apt 22D,St. Louis,MO,47337,St. Louis,29.784688,-131.802598,Condo,7,2.5,4236,4446,2020,4,697270.23,22/05/2019,2519,164.61,619672.77,2023,6413.45,Michelle Hall,False,MO-ST-20522,Very New
P-101330,11330,"573 Monroe Blvd, Apt 17D, Los Angeles, CA 69448",573 Monroe Blvd,Apt 17D,Los Angeles,CA,69448,Los Angeles,42.999719,-89.756905,Condo,5,5.0,5225,16642,1939,85,3114789.48,26/05/2018,2880,596.13,3143406.38,2022,30548.93,Sandra Thompson,True,CA-LO-92099,Old
P-101334,11334,"6122 Park Way, Apt 25B, Everett, WA 12841",6122 Park Way,Apt 25B,Everett,WA,12841,Snohomish,29.130917,-102.583737,Townhouse,1,4.0,5339,7462,1992,32,1727360.27,26/12/2021,1570,323.54,1658524.21,2023,30359.25,Barbara Baker,True,WA-SN-65273,Mid-age
P-101335,11335,"6946 Orchard Ln, Apt 14C, Eugene, OR 33504",6946 Orchard Ln,Apt 14C,Eugene,OR,33504,Lane,36.827842,-136.866891,Townhouse,6,1.0,5628,12850,1994,30,1233151.4,25/05/2023,1055,219.11,1239865.23,2023,22810.63,John Rodriguez,True,OR-LA-49473,Mid-age
P-101336,11336,"3148 Sunset Blvd, Apt 15A, Austin, TX 35674",3148 Sunset Blvd,Apt 15A,Austin,TX,35674,Travis,28.756746,-114.07179,Condo,7,1.0,2950,8600,1983,41,683970.85,30/01/2021,1900,231.85,723224.53,2022,14464.49,Kimberly Jackson,False,TX-TR-16807,Mid-age
P-101338,11338,"6656 Harbor View Blvd, Apt 17C, Fairfax, VA 11540",6656 Harbor View Blvd,Apt 17C,Fairfax,VA,11540,Fairfax,31.47874,-121.591336,Condo,6,2.0,4861,11846,1945,79,305213.15,12/07/2025,276,62.79,334675.94,2022,2786.11,Patricia Campbell,False,VA-FA-48296,Old
P-101346,11346,"1175 Riverside Dr, Apt 8C, Philadelphia, PA 15463",1175 Riverside Dr,Apt 8C,Philadelphia,PA,15463,Philadelphia,40.064555,-81.759136,Townhouse,5,2.5,3671,6777,1952,72,398098.92,27/03/2020,2209,108.44,326477.8,2023,4265.04,Donald Rivera,True,PA-PH-58446,Old
P-101356,11356,"9214 Jefferson St, Apt 30D, Kansas City, MO 38921",9214 Jefferson St,Apt 30D,Kansas City,MO,38921,Jackson,29.444079,-112.838792,Condo,3,4.5,1331,11163,1943,81,204081.62,20/11/2019,2337,153.33,187933.85,2024,1709.35,Thomas Harris,True,MO-JA-76238,Old
P-101361,11361,"3878 Valley View Dr, Apt 8D, Columbia, SC 46527",3878 Valley View Dr,Apt 8D,Columbia,SC,46527,Richland,22.708427,-109.693303,Townhouse,7,2.0,5719,16908,1926,98,604877.28,14/09/2023,943,105.77,492860.47,2023,8120.04,Kevin Lewis,True,SC-RI-21602,Old
P-101363,11363,"3709 Elm St, Apt 24C, Memphis, TN 21570",3709 Elm St,Apt 24C,Memphis,TN,21570,Shelby,21.962901,-126.649917,Condo,2,2.5,668,10709,1975,49,507811.85,04/01/2024,831,760.2,498365.58,2024,7000.07,David Miller,True,TN-SH-26356,Mid-age
P-101365,11365,"3651 Willow Way, Apt 15E, Provo, UT 40957",3651 Willow Way,Apt 15E,Provo,UT,40957,Utah,32.459718,-111.241079,Townhouse,1,1.5,5963,12459,2019,5,730207.1,21/06/2024,662,122.46,684910.22,2023,6892.09,William Lopez,True,UT-UT-67013,New
P-101367,11367,"4062 Ridgewood Rd, Apt 24E, New Orleans, LA 84134",4062 Ridgewood Rd,Apt 24E,New Orleans,LA,84134,Orleans,35.189707,-145.204622,Townhouse,5,4.5,4534,12150,1939,85,458390.6,09/07/2019,2471,101.1,481669.4,2023,5566.47,Emily Gonzalez,False,LA-OR-58412,Old
P-101368,11368,"5295 Oak Ave, Apt 28D, San Antonio, TX 19494",5295 Oak Ave,Apt 28D,San Antonio,TX,19494,Bexar,45.339084,-75.116437,Condo,1,4.5,1495,7844,1962,62,496619.84,01/10/2019,2387,332.19,425375.4,2022,8507.51,David Nguyen,False,TX-BE-56200,Old
P-101370,11370,"8149 Hillcrest Ave, Apt 27A, Fort Wayne, IN 93814",8149 Hillcrest Ave,Apt 27A,Fort Wayne,IN,93814,Allen,33.270972,-152.668315,Condo,6,1.0,1757,11417,1945,79,134053.92,21/02/2025,417,76.3,136644.64,2022,1650.5,James Jones,False,IN-AL-61304,Old
P-101371,11371,"4609 Broadway, Apt 1D, Arlington, VA 84923",4609 Broadway,Apt 1D,Arlington,VA,84923,Arlington,40.987236,-155.002678,Townhouse,3,2.0,2084,4739,1949,75,1321178.49,15/09/2021,1672,633.96,1296628.92,2022,20237.6,Mary Harris,True,VA-AR-15485,Old
P-101373,11373,"8207 Pine Rd, Apt 8C, Henderson, NV 94148",8207 Pine Rd,Apt 8C,Henderson,NV,94148,Clark,41.209965,-130.458429,Townhouse,3,4.0,6156,14283,1952,72,158765.77,06/01/2022,1559,25.79,152863.66,2023,2670.2,Margaret Adams,True,NV-CL-58847,Old
P-101374,11374,"1174 Jackson Dr, Apt 30C, Reno, NV 59914",1174 Jackson Dr,Apt 30C,Reno,NV,59914,Washoe,38.365884,-79.01986,Condo,6,4.0,3499,11922,1945,79,639680.53,30/06/2016,3575,182.82,563111.02,2022,9819.86,Emily Mitchell,False,NV-WA-96684,Old
P-101376,11376,"4863 Monroe Blvd, Apt 12A, Cambridge, MA 30849",4863 Monroe Blvd,Apt 12A,Cambridge,MA,30849,Middlesex,41.488198,-100.411339,Townhouse,5,2.5,5981,16611,1952,72,1367336.42,06/07/2016,3569,228.61,1493977.79,2023,29822.49,George Perez,False,MA-MI-14151,Old
P-101384,11384,"2947 Summit Rd, Apt 30E, Miami, FL 13767",2947 Summit Rd,Apt 30E,Miami,FL,13767,Miami-Dade,34.61293,-111.262442,Condo,7,4.5,3813,6430,1921,103,579541.25,14/08/2025,243,151.99,537332.64,2022,4839.24,Sandra Thomas,True,FL-MI-40785,Old
P-101386,11386,"3627 Jackson Dr, Apt 13C, Atlanta, GA 40035",3627 Jackson Dr,Apt 13C,Atlanta,GA,40035,Fulton,42.936293,-110.801629,Condo,5,1.0,3127,11353,1964,60,783163.08,08/04/2025,371,250.45,781025.99,2024,7675.18,Barbara White,False,GA-FU-41757,Old
P-101388,11388,"497 Heritage Ln, Apt 19D, Baton Rouge, LA 92406",497 Heritage Ln,Apt 19D,Baton Rouge,LA,92406,East Baton Rouge,27.857161,-79.108889,Condo,7,2.5,5899,10800,1951,73,459985.35,21/05/2019,2520,77.98,419393.32,2022,7817.15,Amanda Adams,False,LA-EA-97093,Old
P-101389,11389,"2044 River Blvd, Apt 5E, Baltimore, MD 52033",2044 River Blvd,Apt 5E,Baltimore,MD,52033,Baltimore,21.418691,-144.204268,Townhouse,1,4.5,5555,7627,1969,55,1383899.97,22/06/2022,1392,249.13,1442950.09,2023,15242.68,William Allen,True,MD-BA-66015,Old
P-101391,11391,"2343 Birch St, Apt 8E, Knoxville, TN 99449",2343 Birch St,Apt 8E,Knoxville,TN,99449,Knox,32.957354,-156.914842,Condo,3,1.5,3656,6875,1927,97,318350.52,20/09/2022,1302,87.08,259562.49,2022,2094.81,Stephanie Adams,True,TN-KN-78254,Old
P-101392,11392,"9192 Maple Dr, Apt 9D, Arlington, VA 37924",9192 Maple Dr,Apt 9D,Arlington,VA,37924,Arlington,40.736567,-130.057963,Townhouse,1,2.0,5469,10649,1984,40,779718.07,29/09/2017,3119,142.57,716545.5,2022,11309.16,Patricia Moore,True,VA-AR-36963,Mid-age
P-101394,11394,"4092 Monroe Blvd, Apt 24A, Miami, FL 46807",4092 Monroe Blvd,Apt 24A,Miami,FL,46807,Miami-Dade,30.945369,-148.252146,Condo,2,2.0,623,2237,1950,74,537625.41,24/02/2020,2241,862.96,457367.45,2022,4612.89,Stephanie Scott,False,FL-MI-99802,Old
P-101397,11397,"9285 Meadow Ln, Apt 26C, Seattle, WA 13615",9285 Meadow Ln,Apt 26C,Seattle,WA,13615,King,42.05308,-98.597609,Townhouse,3,1.5,2077,5627,1978,46,469580.27,13/02/2022,1521,226.09,387064.73,2022,7193.92,Donna Carter,True,WA-KI-44711,Mid-age
P-101401,11401,"1909 Elm St, Apt 27C, Denver, CO 69910",1909 Elm St,Apt 27C,Denver,CO,69910,Denver,32.026543,-148.581678,Condo,2,1.5,3668,6708,1957,67,913630.43,07/01/2025,462,249.08,895622.45,2024,15087.18,Jessica Clark,True,CO-DE-13566,Old
P-101402,11402,"5231 Forest Glen Rd, Apt 8D, Detroit, MI 80601",5231 Forest Glen Rd,Apt 8D,Detroit,MI,80601,Wayne,46.889371,-123.287571,Condo,4,1.0,2373,8556,1990,34,555811.49,09/09/2023,948,234.22,445147.74,2023,6452.6,Dorothy Baker,False,MI-WA-93977,Mid-age
P-101404,11404,"2478 River Blvd, Apt 11D, Cincinnati, OH 20742",2478 River Blvd,Apt 11D,Cincinnati,OH,20742,Hamilton,35.395227,-142.180518,Condo,2,3.0,4530,6562,1986,38,270212.05,20/04/2025,359,59.65,259658.13,2023,4247.56,Stephanie Sanchez,False,OH-HA-72974,Mid-age
P-101405,11405,"8630 Adams St, Apt 18E, Columbia, SC 85569",8630 Adams St,Apt 18E,Columbia,SC,85569,Richland,33.642204,-132.217226,Townhouse,4,1.0,3186,5827,1937,87,203035.34,21/11/2024,509,63.73,169151.51,2024,3086.0,Nancy Clark,True,SC-RI-22441,Old
P-101406,11406,"1771 Main St, Apt 4D, Salt Lake City, UT 66710",1771 Main St,Apt 4D,Salt Lake City,UT,66710,Salt Lake,23.039691,-138.620439,Townhouse,4,2.5,1375,8058,1945,79,766690.61,25/05/2024,689,557.59,750523.64,2023,13504.65,Donald Lopez,False,UT-SA-64318,Old
P-101408,11408,"312 Orchard Ln, Apt 11C, Boise, ID 20074",312 Orchard Ln,Apt 11C,Boise,ID,20074,Ada,32.289484,-114.043609,Condo,7,2.0,1541,7914,1948,76,745931.07,14/07/2018,2831,484.06,640263.21,2022,11286.54,Sarah Jones,True,ID-AD-79059,Old
P-101409,11409,"700 Maple Dr, Apt 22E, New Orleans, LA 50694",700 Maple Dr,Apt 22E,New Orleans,LA,50694,Orleans,39.265049,-84.372938,Condo,4,2.0,5526,11379,2015,9,350765.76,30/06/2020,2114,63.48,362326.11,2024,3876.49,George Clark,False,LA-OR-40725,New
P-101410,11410,"9081 Park Way, Apt 18A, Baton Rouge, LA 30073",9081 Park Way,Apt 18A,Baton Rouge,LA,30073,East Baton Rouge,33.768471,-132.774706,Condo,5,2.0,1791,7069,2019,5,869637.78,13/06/2022,1401,485.56,723323.33,2023,6391.92,Joshua Hall,False,LA-EA-52293,New
P-101422,11422,"2288 Valley View Dr, Apt 27A, Omaha, NE 55026",2288 Valley View Dr,Apt 27A,Omaha,NE,55026,Douglas,21.551824,-133.597995,Townhouse,7,1.0,5331,11022,1940,84,879783.35,20/09/2016,3493,165.03,851483.11,2024,15057.23,Margaret Hill,True,NE-DO-72862,Old
P-101423,11423,"9427 Summit Rd, Apt 26E, Charlotte, NC 89305",9427 Summit Rd,Apt 26E,Charlotte,NC,89305,Mecklenburg,44.15105,-120.290399,Townhouse,2,3.5,5522,7096,1980,44,435788.93,12/10/2025,184,78.92,382441.51,2022,6742.75,Kimberly Gonzalez,True,NC-ME-87583,Mid-age
P-101424,11424,"4588 Lake Dr, Apt 15A, Nashville, TN 82152",4588 Lake Dr,Apt 15A,Nashville,TN,82152,Davidson,34.479457,-117.386353,Condo,3,4.0,6063,12244,1986,38,871039.75,18/06/2021,1761,143.66,814415.34,2024,12489.46,Thomas Robinson,True,TN-DA-23958,Mid-age
P-101426,11426,"5437 Main St, Apt 20D, Saint Paul, MN 95540",5437 Main St,Apt 20D,Saint Paul,MN,95540,Ramsey,29.975722,-109.7747,Condo,4,1.0,6221,7792,1969,55,503287.93,01/01/2023,1199,80.9,442001.47,2024,7159.14,Jessica Jackson,False,MN-RA-58226,Old
P-101427,11427,"8572 Ridgewood Rd, Apt 29B, Lexington, KY 12444",8572 Ridgewood Rd,Apt 29B,Lexington,KY,12444,Fayette,44.398,-70.679186,Condo,3,1.0,5889,11379,2020,4,438989.39,03/09/2016,3510,74.54,444355.09,2022,6138.17,Lisa Williams,True,KY-FA-44641,Very New
P-101432,11432,"6702 Birch St, Apt 15B, Durham, NC 88348",6702 Birch St,Apt 15B,Durham,NC,88348,Durham,31.004279,-92.728791,Condo,2,1.5,5000,6178,2006,18,871143.1,31/01/2024,804,174.23,755024.16,2023,12197.82,Jennifer Walker,False,NC-DU-16267,New
P-101434,11434,"8224 Adams St, Apt 29A, Fairfax, VA 74984",8224 Adams St,Apt 29A,Fairfax,VA,74984,Fairfax,46.603995,-82.293955,Townhouse,3,3.0,5925,9847,1956,68,1307172.97,16/04/2018,2920,220.62,1176827.81,2024,14415.79,Richard Lewis,False,VA-FA-43259,Old
P-101438,11438,"9683 Meadow Ln, Apt 10C, Lakewood, CO 65235",9683 Meadow Ln,Apt 10C,Lakewood,CO,65235,Jefferson,23.061611,-104.799388,Townhouse,5,4.0,3175,4491,1931,93,957142.28,17/08/2018,2797,301.46,1020332.28,2024,10795.56,Donald Moore,True,CO-JE-20027,Old
P-101440,11440,"6209 Lake Dr, Apt 16D, Dallas, TX 58347",6209 Lake Dr,Apt 16D,Dallas,TX,58347,Dallas,31.709076,-71.918284,Townhouse,3,1.0,4915,15431,1999,25,172883.54,24/03/2018,2943,35.17,146816.4,2022,2936.33,James Campbell,True,TX-DA-34370,Mid-age
P-101441,11441,"384 Ridgewood Rd, Apt 15B, Everett, WA 46469",384 Ridgewood Rd,Apt 15B,Everett,WA,46469,Snohomish,43.211661,-97.804408,Townhouse,5,4.0,2031,4579,1928,96,1222799.37,22/04/2022,1453,602.07,1002903.13,2022,14424.97,Anthony Williams,True,WA-SN-50308,Old
P-101444,11444,"6225 Lincoln Rd, Apt 11E, Cambridge, MA 45066",6225 Lincoln Rd,Apt 11E,Cambridge,MA,45066,Middlesex,44.868603,-72.566946,Townhouse,5,1.5,3461,6902,1999,25,3303778.23,01/08/2017,3178,954.57,3176217.05,2024,31804.89,Linda Young,True,MA-MI-52974,Mid-age
P-101447,11447,"2672 River Blvd, Apt 7B, Lakewood, CO 89726",2672 River Blvd,Apt 7B,Lakewood,CO,89726,Jefferson,44.221991,-107.041704,Condo,7,1.0,5413,7077,1942,82,375977.06,04/10/2022,1288,69.46,318234.99,2022,3673.17,Jennifer Jackson,False,CO-JE-21550,Old
P-101459,11459,"2099 Adams St, Apt 11B, Baton Rouge, LA 70240",2099 Adams St,Apt 11B,Baton Rouge,LA,70240,East Baton Rouge,42.435296,-93.396302,Townhouse,2,3.0,4208,6307,1991,33,306707.42,06/04/2022,1469,72.89,326585.58,2024,4214.94,Jessica Green,True,LA-EA-83976,Mid-age
P-101466,11466,"7888 Sunset Blvd, Apt 14A, Lexington, KY 32616",7888 Sunset Blvd,Apt 14A,Lexington,KY,32616,Fayette,45.432066,-144.421235,Condo,3,5.0,2361,7363,2018,6,636998.44,28/05/2024,686,269.8,601249.58,2023,8802.03,Kenneth Green,True,KY-FA-43297,New
P-101470,11470,"4128 Oak Ave, Apt 24D, Fort Wayne, IN 98287",4128 Oak Ave,Apt 24D,Fort Wayne,IN,98287,Allen,34.173877,-127.403983,Townhouse,5,2.0,1331,3931,1969,55,262266.54,15/05/2023,1065,197.04,226929.6,2024,2825.13,Steven Adams,True,IN-AL-47823,Old
P-101471,11471,"7404 Oak Ave, Apt 20B, Austin, TX 72979",7404 Oak Ave,Apt 20B,Austin,TX,72979,Travis,42.998604,-149.849811,Townhouse,6,1.5,5573,13844,1928,96,475746.17,30/01/2022,1535,85.37,433451.19,2022,8669.02,George Moore,True,TX-TR-50215,Old
P-101473,11473,"407 Meadow Ln, Apt 9E, Baltimore, MD 52748",407 Meadow Ln,Apt 9E,Baltimore,MD,52748,Baltimore,29.029298,-103.690136,Condo,6,3.0,2423,9499,1988,36,864900.74,04/10/2020,2018,356.95,718347.27,2023,12648.97,Susan Martinez,False,MD-BA-86318,Mid-age
P-101474,11474,"8076 Creekside Dr, Apt 20C, San Diego, CA 41587",8076 Creekside Dr,Apt 20C,San Diego,CA,41587,San Diego,28.909141,-147.207863,Condo,3,4.5,4422,6469,1926,98,2475170.0,19/01/2025,450,559.74,2071521.26,2023,32567.19,Ashley Robinson,False,CA-SA-47714,Old
P-101475,11475,"1275 Adams St, Apt 29C, Scottsdale, AZ 80327",1275 Adams St,Apt 29C,Scottsdale,AZ,80327,Maricopa,33.81955,-141.953456,Townhouse,4,5.0,3358,9932,1952,72,201012.67,10/06/2022,1404,59.86,177114.08,2024,2764.14,Lisa Miller,True,AZ-MA-53096,Old
P-101476,11476,"3606 Ridgewood Rd, Apt 30E, St. Louis, MO 29876",3606 Ridgewood Rd,Apt 30E,St. Louis,MO,29876,St. Louis,27.301363,-144.422641,Townhouse,3,3.5,5127,5416,2019,5,645837.83,03/10/2019,2385,125.97,668911.62,2023,9252.26,Joshua Martin,False,MO-ST-57464,New
P-101477,11477,"6797 Creekside Dr, Apt 10A, Miami, FL 15807",6797 Creekside Dr,Apt 10A,Miami,FL,15807,Miami-Dade,25.117675,-78.880418,Condo,7,3.0,5745,16235,1935,89,725821.83,05/09/2021,1682,126.34,617161.43,2022,10430.0,Carol Green,True,FL-MI-10246,Old
P-101479,11479,"5671 Maple Dr, Apt 22A, Lexington, KY 77921",5671 Maple Dr,Apt 22A,Lexington,KY,77921,Fayette,39.890999,-113.559706,Condo,3,4.0,903,2912,1979,45,139810.66,17/06/2019,2493,154.83,146436.8,2022,1205.4,Ashley Thompson,False,KY-FA-14094,Mid-age
P-101480,11480,"7281 Maple Dr, Apt 4C, Fort Lauderdale, FL 60229",7281 Maple Dr,Apt 4C,Fort Lauderdale,FL,60229,Broward,33.190316,-88.219747,Condo,5,1.0,4604,13500,1975,49,666568.7,14/04/2024,730,144.78,722059.06,2023,8495.6,Michael Sanchez,False,FL-BR-30459,Mid-age
P-101481,11481,"3972 Summit Rd, Apt 5E, New Orleans, LA 68349",3972 Summit Rd,Apt 5E,New Orleans,LA,68349,Orleans,31.647812,-135.251159,Condo,7,4.0,4587,8521,1967,57,805769.35,12/05/2017,3259,175.66,730682.73,2024,11056.81,Robert Young,True,LA-OR-26788,Old
P-101482,11482,"3612 Jackson Dr, Apt 20B, Salt Lake City, UT 21190",3612 Jackson Dr,Apt 20B,Salt Lake City,UT,21190,Salt Lake,46.626524,-136.947898,Townhouse,7,1.5,2188,12216,1920,104,178040.31,27/02/2024,777,81.37,144949.47,2023,2743.79,Lisa Hernandez,True,UT-SA-50600,Old
P-101483,11483,"6738 Madison Ave, Apt 26C, Saint Paul, MN 51110",6738 Madison Ave,Apt 26C,Saint Paul,MN,51110,Ramsey,33.714278,-89.84549,Townhouse,4,4.5,1112,12490,1954,70,525724.84,12/01/2026,92,472.77,451495.21,2024,3671.58,Patricia Robinson,False,MN-RA-39927,Old
P-101488,11488,"9817 Jefferson St, Apt 7B, Miami, FL 68269",9817 Jefferson St,Apt 7B,Miami,FL,68269,Miami-Dade,43.193786,-94.161897,Condo,3,1.5,4999,9577,1983,41,852497.71,14/05/2023,1066,170.53,779694.88,2022,7788.96,John Taylor,False,FL-MI-41959,Mid-age
P-101489,11489,"4473 Cedar Ln, Apt 14D, Henderson, NV 22772",4473 Cedar Ln,Apt 14D,Henderson,NV,22772,Clark,23.949241,-118.466318,Condo,2,4.0,693,3897,1920,104,516363.4,06/06/2016,3599,745.11,533565.13,2023,7269.59,Steven Williams,False,NV-CL-11385,Old
P-101491,11491,"9290 Cedar Ln, Apt 20A, Troy, MI 96084",9290 Cedar Ln,Apt 20A,Troy,MI,96084,Oakland,28.944816,-113.412663,Townhouse,2,1.0,2452,13450,1940,84,421955.66,12/12/2022,1219,172.09,420395.44,2023,4658.16,Sandra Robinson,True,MI-OA-87178,Old
P-101495,11495,"3899 Lincoln Rd, Apt 25C, Tulsa, OK 58241",3899 Lincoln Rd,Apt 25C,Tulsa,OK,58241,Tulsa,35.448764,-91.227536,Condo,2,1.5,634,7322,1966,58,469934.93,09/05/2016,3627,741.22,489216.9,2022,6731.73,Nancy Taylor,True,OK-TU-38530,Old
P-101498,11498,"5506 Pine Rd, Apt 14A, Austin, TX 61401",5506 Pine Rd,Apt 14A,Austin,TX,61401,Travis,27.714306,-86.603831,Condo,5,3.5,2310,6226,1977,47,420444.19,19/05/2023,1061,182.01,350898.93,2024,7017.98,Betty Robinson,True,TX-TR-97455,Mid-age
P-101499,11499,"6453 Jackson Dr, Apt 19D, Houston, TX 39417",6453 Jackson Dr,Apt 19D,Houston,TX,39417,Harris,29.219346,-75.068417,Townhouse,7,4.5,6140,16544,2005,19,776787.39,31/10/2016,3452,126.51,640079.54,2023,12801.59,Robert Anderson,True,TX-HA-44628,New
P-101501,11501,"420 Valley View Dr, Apt 29D, Detroit, MI 47946",420 Valley View Dr,Apt 29D,Detroit,MI,47946,Wayne,25.298245,-152.5226,Townhouse,7,3.5,5349,17114,1958,66,746142.1,24/08/2021,1694,139.49,783140.7,2022,7275.4,Steven Torres,True,MI-WA-50196,Old
P-101507,11507,"137 Creekside Dr, Apt 26D, Tucson, AZ 90212",137 Creekside Dr,Apt 26D,Tucson,AZ,90212,Pima,30.110431,-145.645217,Townhouse,4,5.0,3809,9102,2019,5,229648.34,09/11/2022,1252,60.29,189942.87,2024,2302.79,Steven Rivera,False,AZ-PI-14326,New
P-101508,11508,"4258 Valley View Dr, Apt 17A, Durham, NC 47652",4258 Valley View Dr,Apt 17A,Durham,NC,47652,Durham,35.090264,-89.151103,Townhouse,2,1.5,1553,11033,2000,24,707685.89,26/04/2017,3275,455.69,676607.61,2022,7490.79,Margaret Thompson,False,NC-DU-28765,Mid-age
